,lemma,tag,0
52774,Tallinn lilleküla,ORG,1
52776,Tallinn linnaarhiiv,LOC,2
52777,Tallinn linnaarhiiv,ORG,2
52812,Tallinn maa,LOC,2
52813,Tallinn maa,ORG,1
52817,Tallinn maarjamägi,LOC,1
52818,Tallinn maarjamägi,ORG,1
52996,Tallinn vanalinn,LOC,8
52997,Tallinn vanalinn,ORG,1
53017,Tallinn-Finland,LOC,3
53018,Tallinn-Finland,ORG,1
53049,Tallinn-Trawemünde,LOC,1
53050,Tallinn-Trawemünde,ORG,1
53060,Tallinna-Helsink,LOC,23
53061,Tallinna-Helsink,ORG,1
53101,Tallinnat,LOC,2
53102,Tallinnat,ORG,2
53103,Tallinnfilm,LOC,9
53104,Tallinnfilm,ORG,15
53105,Tallinngaas,LOC,8
53106,Tallinngaas,ORG,4
53108,Talmar,ORG,1
53109,Talmar,PER,4
53124,Talv,LOC,1
53125,Talv,PER,1
53138,Talvistu,ORG,1
53139,Talvistu,PER,1
53182,Tamm,LOC,2
53183,Tamm,PER,241
53204,Tammik,LOC,10
53205,Tammik,PER,3
53206,Tammine,ORG,3
53207,Tammine,PER,23
53220,Tammsaar,LOC,1
53221,Tammsaar,PER,2
53222,Tammsaare,LOC,2
53223,Tammsaare,PER,175
53233,Tampere,LOC,57
53234,Tampere,PER,11
53251,Tamsalu,LOC,18
53252,Tamsalu,PER,2
53255,Tamsalu Terko,ORG,2
53256,Tamsalu Terko,PER,1
53263,Tan,LOC,1
53264,Tan,PER,1
53268,Tanel,LOC,1
53269,Tanel,PER,7
53337,Tapa,LOC,27
53338,Tapa,ORG,10
53339,Tapa,PER,21
53355,Taponen,LOC,2
53356,Taponen,PER,4
53359,Tarand,LOC,1
53360,Tarand,PER,12
53376,Taremal,ORG,1
53377,Taremal,PER,1
53394,Tarkon,LOC,7
53395,Tarkon,ORG,2
53396,Tarkon,PER,12
53402,Tarmeko,LOC,2
53403,Tarmeko,PER,4
53517,Tartoil,LOC,2
53518,Tartoil,ORG,3
53519,Tartoil,PER,3
53521,Tartoilile,LOC,1
53522,Tartoilile,PER,1
53526,Tartu,LOC,2058
53527,Tartu,PER,2
53576,Tartu Kuku,ORG,7
53577,Tartu Kuku,PER,3
53590,Tartu Maraton,LOC,1
53591,Tartu Maraton,PER,1
53612,Tartu Tamm,ORG,1
53613,Tartu Tamm,PER,1
53660,Tartu kk,LOC,2
53661,Tartu kk,ORG,6
53683,Tartu lihakombinaat,LOC,1
53684,Tartu lihakombinaat,ORG,11
53685,Tartu linn,LOC,48
53686,Tartu linn,ORG,1
53808,Taruk,LOC,1
53809,Taruk,PER,2
53811,Tarvanpää,LOC,5
53812,Tarvanpää,ORG,1
53845,Tarzan,LOC,1
53846,Tarzan,PER,2
53851,Taska,ORG,2
53852,Taska,PER,21
53864,Tatar,LOC,4
53865,Tatar,ORG,3
53866,Tatar,PER,3
53954,Tauri,ORG,1
53955,Tauri,PER,1
53965,Tavildara,ORG,1
53966,Tavildara,PER,3
54017,Tedre,ORG,2
54018,Tedre,PER,3
54021,Teele,LOC,2
54022,Teele,PER,17
54024,Teemant,ORG,1
54025,Teemant,PER,1
54065,Teheran,LOC,24
54066,Teheran,PER,1
54069,Tehnika,LOC,4
54070,Tehnika,ORG,2
54071,Tehnikaülikool,LOC,6
54072,Tehnikaülikool,ORG,2
54076,Tehvant,LOC,6
54077,Tehvant,ORG,1
54086,Teise,LOC,2
54087,Teise,PER,4
54092,Teiter,ORG,2
54093,Teiter,PER,4
54102,Tel Aviv,LOC,28
54103,Tel Aviv,ORG,1
54114,TeleMedia,LOC,1
54115,TeleMedia,ORG,17
54121,Telecom,ORG,3
54122,Telecom,PER,1
54123,Telecom Finland,ORG,1
54124,Telecom Finland,PER,1
54129,Telekom,ORG,2
54130,Telekom,PER,1
54177,Tenerife,LOC,9
54178,Tenerife,ORG,3
54180,Tengiz,LOC,2
54181,Tengiz,PER,1
54185,Tennessee,LOC,2
54186,Tennessee,PER,3
54188,Tenno,LOC,1
54189,Tenno,PER,17
54196,Tepandi,ORG,1
54197,Tepandi,PER,10
54200,Tepo,LOC,1
54201,Tepo,PER,1
54253,Termoil,LOC,11
54254,Termoil,ORG,19
54255,Termoil,PER,20
54294,Tervis,ORG,11
54295,Tervis,PER,1
54316,Tevalte-Marlekor,ORG,6
54317,Tevalte-Marlekor,PER,3
54320,Texaco,LOC,1
54321,Texaco,ORG,1
54322,Texaco,PER,1
54327,Texman,LOC,4
54328,Texman,PER,6
54330,Texmani,ORG,1
54331,Texmani,PER,1
54336,The,ORG,1
54337,The,PER,3
54373,The Miami Herald,ORG,2
54374,The Miami Herald,PER,1
54379,The Names,ORG,1
54380,The Names,PER,1
54383,The Observer,ORG,2
54384,The Observer,PER,2
54395,The Sun,ORG,3
54396,The Sun,PER,1
54442,Thijli,LOC,1
54443,Thijli,ORG,1
54444,Thijli,PER,1
54448,Thingvellir,LOC,1
54449,Thingvellir,ORG,1
54541,Thunder & Joy,ORG,1
54542,Thunder & Joy,PER,1
54614,Tiidemannile,LOC,2
54615,Tiidemannile,PER,2
54617,Tiig,LOC,2
54618,Tiig,PER,2
54622,Tiik,LOC,2
54623,Tiik,PER,1
54627,Tiina,LOC,2
54628,Tiina,PER,145
54984,Tim,ORG,9
54985,Tim,PER,3
55011,Timisoara,LOC,1
55012,Timisoara,PER,1
55016,Timman,LOC,1
55017,Timman,ORG,1
55018,Timman,PER,2
55020,Timo,LOC,6
55021,Timo,PER,8
55047,Tinni,ORG,1
55048,Tinni,PER,2
55068,Tishreen,ORG,4
55069,Tishreen,PER,1
55075,Titanic,LOC,3
55076,Titanic,PER,17
55077,Titanilla,LOC,1
55078,Titanilla,PER,1
55088,Tivol,LOC,1
55089,Tivol,PER,6
55106,Tobago,LOC,9
55107,Tobago,ORG,2
55132,Tofas,LOC,1
55133,Tofas,ORG,5
55134,Tofas,PER,6
55223,Toivotuur,LOC,6
55224,Toivotuur,ORG,2
55225,Toivotuur,PER,11
55227,Toivotuurile,LOC,1
55228,Toivotuurile,PER,1
55248,Tolik,ORG,1
55249,Tolik,PER,1
55254,Tolstoi,LOC,1
55255,Tolstoi,PER,1
55338,Tond,LOC,4
55339,Tond,ORG,12
55365,Tonja Buford-Bailey,ORG,1
55366,Tonja Buford-Bailey,PER,4
55369,Tonsberg,ORG,1
55370,Tonsberg,PER,1
55386,Tony Skillington,ORG,1
55387,Tony Skillington,PER,1
55389,Toolse,LOC,1
55390,Toolse,ORG,1
55391,Toolse,PER,2
55397,Toomas,ORG,1
55398,Toomas,PER,48
55636,Toomkirik,LOC,3
55637,Toomkirik,ORG,2
55659,Toots,LOC,5
55660,Toots,PER,13
55663,Tootsi,LOC,1
55664,Tootsi,PER,28
55669,Top,ORG,9
55670,Top,PER,3
55702,Tori,LOC,28
55703,Tori,PER,2
55706,Tori-Selg,LOC,7
55707,Tori-Selg,ORG,1
55710,Torino,LOC,21
55711,Torino,PER,2
55730,Toronto,LOC,66
55731,Toronto,ORG,40
55767,Tottenham,ORG,1
55768,Tottenham,PER,8
55781,Toy Story,ORG,1
55782,Toy Story,PER,2
55783,Toyota,ORG,1
55784,Toyota,PER,10
55794,Trabzonspor,ORG,3
55795,Trabzonspor,PER,5
55820,Trans,ORG,13
55821,Trans,PER,7
55825,Transil,ORG,2
55826,Transil,PER,1
55831,Transneft,ORG,1
55832,Transneft,PER,2
55836,Transporter,ORG,1
55837,Transporter,PER,3
55857,Treenerina,LOC,1
55858,Treenerina,PER,1
55873,Trelleborg,LOC,1
55874,Trelleborg,ORG,1
55889,Treuhant,LOC,1
55890,Treuhant,ORG,1
55946,Triin-Karolina Meijel,ORG,1
55947,Triin-Karolina Meijel,PER,3
55951,Trine Hattesta,ORG,2
55952,Trine Hattesta,PER,3
55953,Trinidad,LOC,12
55954,Trinidad,ORG,3
55955,Trinidad,PER,1
55959,Trio,ORG,37
55960,Trio,PER,4
55965,Tripoli,LOC,7
55966,Tripoli,PER,2
55990,Trondheim,LOC,28
55991,Trondheim,PER,3
56013,Trumm,ORG,1
56014,Trumm,PER,5
56017,Trummi,ORG,4
56018,Trummi,PER,1
56030,Träder,ORG,1
56031,Träder,PER,41
56051,Tshaad,LOC,2
56052,Tshaad,ORG,1
56054,Tshaikovski,LOC,1
56055,Tshaikovski,PER,12
56059,Tsheboksarõ,LOC,1
56060,Tsheboksarõ,ORG,1
56068,Tshehhimaa,LOC,217
56069,Tshehhimaa,ORG,1
56080,Tshehhov,LOC,29
56081,Tshehhov,PER,16
56088,Tshepalova,ORG,1
56089,Tshepalova,PER,4
56095,Tshernobõl,LOC,41
56096,Tshernobõl,PER,2
56099,Tshernomõrdin,LOC,34
56100,Tshernomõrdin,PER,120
56104,Tshernomõrdinile,LOC,5
56105,Tshernomõrdinile,PER,4
56112,Tshertshessov,LOC,1
56113,Tshertshessov,PER,6
56121,Tshetsheenia,LOC,829
56122,Tshetsheenia,ORG,1
56123,Tshetsheenia,PER,1
56155,Tshiili,LOC,52
56156,Tshiili,ORG,2
56157,Tshiili,PER,4
56160,Tshikin,LOC,1
56161,Tshikin,PER,4
56174,Tshubais,LOC,30
56175,Tshubais,ORG,1
56176,Tshubais,PER,62
56180,Tshubaisi,LOC,2
56181,Tshubaisi,ORG,1
56182,Tshubaisi,PER,2
56186,Tshubaisile,LOC,1
56187,Tshubaisile,PER,1
56228,Tuglas,ORG,3
56229,Tuglas,PER,23
56237,Tuhkatriinu,ORG,1
56238,Tuhkatriinu,PER,4
56239,Tuisk,LOC,2
56240,Tuisk,PER,1
56244,Tuko,LOC,1
56245,Tuko,ORG,1
56246,Tuko,PER,2
56257,Tulika,LOC,4
56258,Tulika,ORG,1
56259,Tulika,PER,1
56269,Tulviste,LOC,2
56270,Tulviste,PER,33
56279,Tunis,LOC,1
56280,Tunis,PER,1
56295,Tupolev,ORG,2
56296,Tupolev,PER,1
56307,Turetsk,LOC,2
56308,Turetsk,PER,1
56319,Turmann,ORG,2
56320,Turmann,PER,3
56325,Turu,LOC,39
56326,Turu,ORG,3
56327,Turu,PER,2
56336,Turun Sanomate,ORG,1
56337,Turun Sanomate,PER,1
56351,Tuula,LOC,5
56352,Tuula,PER,7
56373,Tuulik Laesson,ORG,4
56374,Tuulik Laesson,PER,15
56375,Tuulik Laessonile,ORG,1
56376,Tuulik Laessonile,PER,1
56419,Täp Made,ORG,1
56420,Täp Made,PER,4
56422,Tärno,LOC,2
56423,Tärno,PER,8
56424,Tärnsjö,LOC,2
56425,Tärnsjö,PER,1
56426,Tärnsjö IF,ORG,3
56427,Tärnsjö IF,PER,2
56435,Tõivo Sarmet,ORG,2
56436,Tõivo Sarmet,PER,1
56516,Tõnismägi,LOC,15
56517,Tõnismägi,ORG,2
56518,Tõnismägi,PER,20
56523,Tõnisson,ORG,4
56524,Tõnisson,PER,22
56536,Tõnno linn,LOC,1
56537,Tõnno linn,ORG,3
56675,Tõrva,LOC,3
56676,Tõrva,ORG,1
56677,Tõrva,PER,5
56703,Tü SK,ORG,2
56704,Tü SK,PER,3
56747,Türnpu,LOC,3
56748,Türnpu,ORG,1
56749,Türnpu,PER,2
56752,Tüü,ORG,1
56753,Tüü,PER,1
56764,U. Rooba,LOC,2
56765,U. Rooba,PER,1
56849,USA Moskva-saatkond,LOC,1
56850,USA Moskva-saatkond,ORG,1
56878,USA föderaalreserv,LOC,3
56879,USA föderaalreserv,ORG,2
56970,Ufaa,LOC,1
56971,Ufaa,PER,1
56974,Ugala,LOC,32
56975,Ugala,ORG,13
56976,Ugala,PER,7
56991,Uibo,LOC,3
56992,Uibo,PER,11
57004,Ukio Bankas,ORG,2
57005,Ukio Bankas,PER,1
57034,Uku,LOC,2
57035,Uku,PER,3
57075,Ullo Toom,ORG,1
57076,Ullo Toom,PER,7
57101,Ultima Thule,LOC,1
57102,Ultima Thule,ORG,1
57103,Ultima Thule,PER,9
57146,Unesco,ORG,29
57147,Unesco,PER,1
57154,Uneximbankile,ORG,1
57155,Uneximbankile,PER,1
57168,Ungern-Sternberg,LOC,1
57169,Ungern-Sternberg,PER,2
57173,Unibanka,ORG,31
57174,Unibanka,PER,2
57176,Unica,ORG,1
57177,Unica,PER,6
57181,Unichondrin ATP,ORG,1
57182,Unichondrin ATP,PER,1
57197,Unite Products,ORG,1
57198,Unite Products,PER,1
57203,Universitas,ORG,3
57204,Universitas,PER,1
57206,Universum,ORG,1
57207,Universum,PER,1
57259,Unt,ORG,4
57260,Unt,PER,21
57267,Untsaka,LOC,1
57268,Untsaka,ORG,1
57269,Untsaka,PER,5
57272,Uponor,LOC,1
57273,Uponor,ORG,1
57304,Urkesh,LOC,2
57305,Urkesh,PER,3
57471,Uruguai,LOC,8
57472,Uruguai,ORG,7
57473,Uruguai,PER,3
57522,Usai,LOC,1
57523,Usai,ORG,1
57524,Usai,PER,1
57535,Uspensk,LOC,1
57536,Uspensk,PER,1
57545,Ustritsk,LOC,1
57546,Ustritsk,PER,3
57551,Utah,LOC,18
57552,Utah,ORG,6
57585,Uus,ORG,4
57586,Uus,PER,5
57598,Uus-Kalamaja,LOC,1
57599,Uus-Kalamaja,ORG,2
57601,Uus-Meremaa,LOC,65
57602,Uus-Meremaa,ORG,1
57637,V. I. Lenin,LOC,1
57638,V. I. Lenin,PER,2
57728,Vabadus,LOC,13
57729,Vabadus,ORG,62
57730,Vabadus,PER,1
57740,Vabaõhumuuseum,LOC,1
57741,Vabaõhumuuseum,ORG,3
57742,Vabaõhumuuseum,PER,4
57758,Vadim,ORG,1
57759,Vadim,PER,5
57785,Vagap Tutakov,ORG,1
57786,Vagap Tutakov,PER,2
57810,Vahka,LOC,1
57811,Vahka,PER,1
57816,Vahter,ORG,1
57817,Vahter,PER,4
57881,Vaiko,LOC,2
57882,Vaiko,PER,4
57883,Vaiko Vooremaa,ORG,1
57884,Vaiko Vooremaa,PER,7
57923,Valbusa,LOC,1
57924,Valbusa,PER,2
57929,Valdek,LOC,8
57930,Valdek,ORG,1
57931,Valdek,PER,14
57988,Valencia,LOC,6
57989,Valencia,ORG,8
58010,Valentina,LOC,1
58011,Valentina,PER,21
58092,Valga,LOC,129
58093,Valga,ORG,3
58094,Valga,PER,3
58123,Valga-Valka,LOC,1
58124,Valga-Valka,PER,1
58158,Valgre,LOC,4
58159,Valgre,PER,2
58166,Valika,LOC,41
58167,Valika,ORG,11
58168,Valika,PER,13
58170,Valikale,LOC,2
58171,Valikale,ORG,1
58184,Valio,LOC,4
58185,Valio,ORG,8
58186,Valio,PER,1
58193,Valisere,LOC,2
58194,Valisere,ORG,1
58197,Valjala,LOC,4
58198,Valjala,PER,1
58210,Vall,ORG,1
58211,Vall,PER,1
58213,Valladol,LOC,1
58214,Valladol,ORG,4
58223,Valli,LOC,2
58224,Valli,PER,5
58232,Vallimägi,ORG,1
58233,Vallimägi,PER,2
58268,Valokuva,ORG,1
58269,Valokuva,PER,1
58273,Valter,LOC,1
58274,Valter,PER,5
58295,Valton,ORG,1
58296,Valton,PER,14
58298,ValuJet,LOC,1
58299,ValuJet,PER,1
58311,Valve-Regina Liivar,ORG,1
58312,Valve-Regina Liivar,PER,1
58327,Van,ORG,1
58328,Van,PER,1
58351,Vana-Kaie,LOC,1
58352,Vana-Kaie,PER,1
58354,Vana-Kalamaja 17A,LOC,1
58355,Vana-Kalamaja 17A,ORG,1
58379,Vana-Viru,LOC,12
58380,Vana-Viru,ORG,6
58390,Vanalinnastuudio,LOC,1
58391,Vanalinnastuudio,ORG,1
58403,Vancouver,LOC,8
58404,Vancouver,ORG,48
58418,Vanemuine,LOC,6
58419,Vanemuine,ORG,61
58420,Vanemuine,PER,6
58451,Vantaale,ORG,1
58452,Vantaale,PER,1
58461,Varadero,LOC,2
58462,Varadero,ORG,1
58468,Varblane,ORG,1
58469,Varblane,PER,8
58477,Vare,ORG,1
58478,Vare,PER,19
58479,Varek,LOC,1
58480,Varek,PER,15
58483,Vares,LOC,2
58484,Vares,PER,7
58540,Vasks,LOC,1
58541,Vasks,ORG,1
58542,Vasks,PER,1
58555,Vassili Ivantshuk,ORG,1
58556,Vassili Ivantshuk,PER,20
58568,Vassili Smõslov,ORG,1
58569,Vassili Smõslov,PER,5
58604,Vatson & Vatson,ORG,5
58605,Vatson & Vatson,PER,1
58616,Vazgen Manukjani,ORG,1
58617,Vazgen Manukjani,PER,1
58619,Vectra,LOC,2
58620,Vectra,PER,32
58622,Vedeno,LOC,7
58623,Vedeno,ORG,4
58624,Vedeno,PER,4
58634,Veenus,LOC,2
58635,Veenus,PER,2
58659,Vegelar,ORG,1
58660,Vegelar,PER,1
58667,Veikkaaja,ORG,1
58668,Veikkaaja,PER,1
58711,Veksa,ORG,1
58712,Veksa,PER,1
58870,Vender,LOC,1
58871,Vender,ORG,2
58874,Vene,LOC,1615
58875,Vene,PER,1
58878,Vene Erakond,LOC,2
58879,Vene Erakond,ORG,11
59043,Venetsueela,LOC,34
59044,Venetsueela,ORG,1
59060,Venuste,LOC,2
59061,Venuste,PER,1
59082,Verg,LOC,2
59083,Verg,ORG,3
59111,Verona,LOC,2
59112,Verona,ORG,4
59113,Verona,PER,1
59115,Veronika Banhard,ORG,3
59116,Veronika Banhard,PER,5
59134,Veselin Topalovile,ORG,1
59135,Veselin Topalovile,PER,1
59154,Vessel,LOC,1
59155,Vessel,PER,1
59169,Vetevool,ORG,4
59170,Vetevool,PER,14
59182,VfB Stuttgart,LOC,1
59183,VfB Stuttgart,ORG,4
59184,VfB Stuttgart,PER,1
59186,Via Baltica,ORG,10
59187,Via Baltica,PER,37
59194,Via Pont,ORG,3
59195,Via Pont,PER,1
59203,Vicenza,LOC,2
59204,Vicenza,ORG,4
59205,Vicenza,PER,2
59220,Victoria,LOC,3
59221,Victoria,PER,10
59222,Victoria Parma,LOC,3
59223,Victoria Parma,PER,13
59225,Victoria parmas,ORG,1
59226,Victoria parmas,PER,125
59250,Vigala Sass,ORG,5
59251,Vigala Sass,PER,1
59256,Viggen,LOC,1
59257,Viggen,PER,1
59262,Vigor Club,ORG,2
59263,Vigor Club,PER,4
59268,Vihalemm,LOC,1
59269,Vihalemm,PER,2
59287,Viidumäe,LOC,7
59288,Viidumäe,PER,7
59307,Viilma,LOC,1
59308,Viilma,PER,4
59311,Viilup,LOC,2
59312,Viilup,PER,6
59318,Viimsi,LOC,120
59319,Viimsi,ORG,3
59320,Viimsi,PER,14
59340,Viina,LOC,2
59341,Viina,PER,1
59345,Viira,LOC,3
59346,Viira,PER,7
59349,Viiralt,LOC,1
59350,Viiralt,PER,1
59355,Viire Valdma,ORG,2
59356,Viire Valdma,PER,1
59396,Vikerkaar,LOC,1
59397,Vikerkaar,ORG,6
59398,Vikerkaar,PER,1
59402,Vikero,LOC,1
59403,Vikero,PER,2
59407,Viking Coffee,ORG,1
59408,Viking Coffee,PER,1
59411,Viking Lotto,ORG,1
59412,Viking Lotto,PER,3
59545,Viljandi,LOC,384
59546,Viljandi,ORG,43
59547,Viljandi,PER,16
59557,Viljandi HC,LOC,1
59558,Viljandi HC,ORG,5
59577,Viljandi Ugala,ORG,3
59578,Viljandi Ugala,PER,1
59579,Viljandi Viljasalv,ORG,5
59580,Viljandi Viljasalv,PER,1
59658,Villard,LOC,1
59659,Villard,PER,1
59720,Vilma,LOC,3
59721,Vilma,ORG,1
59722,Vilma,PER,3
59729,Vilms,LOC,2
59730,Vilms,ORG,1
59731,Vilms,PER,11
59736,Vilniaus Bankas,ORG,1
59737,Vilniaus Bankas,PER,4
59738,Vilniaus Pergale,ORG,2
59739,Vilniaus Pergale,PER,1
59743,Vilnius Panga,LOC,2
59744,Vilnius Panga,ORG,11
59755,Vilosius,LOC,2
59756,Vilosius,PER,85
59758,Vilsandi,LOC,16
59759,Vilsandi,PER,1
59760,Vilsandi rahvuspark,LOC,4
59761,Vilsandi rahvuspark,ORG,3
59764,Vilu,LOC,1
59765,Vilu,ORG,2
59766,Vilu,PER,23
59768,Vilu-Kraaving,LOC,1
59769,Vilu-Kraaving,PER,1
59804,Vinnitsa Niva,ORG,1
59805,Vinnitsa Niva,PER,1
59816,Vip,ORG,2
59817,Vip,PER,2
59820,Vipper,ORG,1
59821,Vipper,PER,1
59828,Virge,LOC,2
59829,Virge,PER,10
59837,Virge Schmidt,ORG,1
59838,Virge Schmidt,PER,1
59846,Virgin Classics,ORG,3
59847,Virgin Classics,PER,1
59849,Virginia Madsen,ORG,1
59850,Virginia Madsen,PER,1
59859,Virko,LOC,1
59860,Virko,PER,6
59871,Virtsu,LOC,23
59872,Virtsu,ORG,1
59879,Viru,LOC,193
59880,Viru,ORG,12
59881,Viru,PER,5
59910,Viru-Nigula,LOC,7
59911,Viru-Nigula,ORG,1
59915,Virumaa,LOC,203
59916,Virumaa,ORG,2
59917,Virumaa,PER,2
59945,Virumaa vald,LOC,5
59946,Virumaa vald,ORG,2
59954,Visa,LOC,1
59955,Visa,ORG,5
59956,Visa,PER,10
59957,Visa Classic,ORG,2
59958,Visa Classic,PER,4
59959,Visa Electron,ORG,2
59960,Visa Electron,PER,5
59963,Visa International,ORG,2
59964,Visa International,PER,1
59981,Visnapuu,LOC,2
59982,Visnapuu,PER,15
60031,Viva La Revolucion,ORG,2
60032,Viva La Revolucion,PER,1
60033,Vivacolor,LOC,2
60034,Vivacolor,PER,1
60217,Vladimir Zhirinovski,ORG,2
60218,Vladimir Zhirinovski,PER,59
60231,Vlaovic,ORG,2
60232,Vlaovic,PER,7
60241,Vogosca,LOC,2
60242,Vogosca,PER,1
60257,Vojvodina,LOC,2
60258,Vojvodina,ORG,1
60261,Vokk,LOC,4
60262,Vokk,PER,7
60296,Volga,LOC,7
60297,Volga,PER,1
60317,Volkswagen,LOC,1
60318,Volkswagen,ORG,2
60319,Volkswagen,PER,5
60320,Volkswagen AG,ORG,1
60321,Volkswagen AG,PER,1
60322,Volkswagen Golf,ORG,1
60323,Volkswagen Golf,PER,1
60326,Volkswagen Transporter,ORG,1
60327,Volkswagen Transporter,PER,1
60333,Volli Kalam,ORG,3
60334,Volli Kalam,PER,3
60341,Volshina,LOC,2
60342,Volshina,ORG,1
60343,Volshina,PER,3
60344,Volsk,ORG,1
60345,Volsk,PER,1
60348,Volt,ORG,1
60349,Volt,PER,2
60350,Volta,LOC,2
60351,Volta,ORG,1
60352,Volta,PER,1
60357,Volts,ORG,1
60358,Volts,PER,1
60359,Volvo,LOC,3
60360,Volvo,ORG,8
60361,Volvo,PER,1
60378,Vooglaid,LOC,1
60379,Vooglaid,PER,5
60384,Vooremaa,LOC,2
60385,Vooremaa,ORG,2
60386,Vooremaa,PER,16
60397,Vormsi,LOC,36
60398,Vormsi,ORG,1
60399,Vormsi,PER,12
60406,Voronezh,LOC,5
60407,Voronezh,ORG,1
60408,Voronezh,PER,1
60434,Vuokatt,LOC,5
60435,Vuokatt,ORG,1
60449,Vähi,LOC,2
60450,Vähi,PER,144
60465,Väike-Maarja,LOC,33
60466,Väike-Maarja,ORG,1
60484,Väike-Pääsuke,LOC,1
60485,Väike-Pääsuke,ORG,1
60497,Väino,ORG,1
60498,Väino,PER,7
60507,Väino Linde,ORG,2
60508,Väino Linde,PER,28
60514,Väino Neido,ORG,1
60515,Väino Neido,PER,2
60519,Väino Puura,ORG,1
60520,Väino Puura,PER,4
60544,Väinö linn,LOC,2
60545,Väinö linn,ORG,2
60549,Väl,LOC,2
60550,Väl,PER,3
60551,Välbe,ORG,1
60552,Välbe,PER,11
60580,Värska,LOC,7
60581,Värska,ORG,2
60605,Võhma,LOC,5
60606,Võhma,ORG,1
60607,Võhma,PER,7
60610,Võhma Lihakombinaat,ORG,1
60611,Võhma Lihakombinaat,PER,2
60627,Võrno,LOC,1
60628,Võrno,PER,9
60629,Võrtsjärv,LOC,77
60630,Võrtsjärv,ORG,1
60690,Võssotsk,LOC,2
60691,Võssotsk,ORG,1
60693,Võsu,LOC,30
60694,Võsu,PER,13
60716,WC,LOC,1
60717,WC,ORG,9
60723,WIMP,LOC,1
60724,WIMP,ORG,3
60742,Wagner,LOC,3
60743,Wagner,ORG,1
60744,Wagner,PER,3
60757,Waldner,ORG,1
60758,Waldner,PER,13
60762,Wales,LOC,8
60763,Wales,ORG,15
60764,Wales,PER,1
60777,Wall Street,ORG,3
60778,Wall Street,PER,1
60791,Walt Disney,ORG,6
60792,Walt Disney,PER,1
60796,Waltar,LOC,4
60797,Waltar,ORG,2
60799,Waltarile,ORG,1
60800,Waltarile,PER,1
60833,Warriors,LOC,1
60834,Warriors,PER,1
60837,Wasa Queen,ORG,2
60838,Wasa Queen,PER,2
60839,Washington,LOC,166
60840,Washington,ORG,55
60841,Washington,PER,49
60845,Washington Capitals,ORG,1
60846,Washington Capitals,PER,1
60867,Watanabe,ORG,1
60868,Watanabe,PER,1
60897,Weber,ORG,1
60898,Weber,PER,8
60901,Weekend Guitar Trio,ORG,1
60902,Weekend Guitar Trio,PER,1
60914,Weinheim,LOC,4
60915,Weinheim,PER,1
60919,Weissmüller,LOC,3
60920,Weissmüller,PER,5
60921,Weizenberg,LOC,1
60922,Weizenberg,PER,1
60932,Wembley,LOC,1
60933,Wembley,PER,1
60944,Wenjiing Bi,ORG,1
60945,Wenjiing Bi,PER,1
60947,Werder,ORG,1
60948,Werder,PER,1
60951,Werfel,LOC,1
60952,Werfel,PER,3
60969,Wesenbergh,ORG,8
60970,Wesenbergh,PER,1
60975,West,ORG,1
60976,West,PER,5
60979,West Pointis,ORG,5
60980,West Pointis,PER,3
60994,Westinile,LOC,1
60995,Westinile,ORG,1
60996,Westman,LOC,1
60997,Westman,ORG,1
61009,Which,ORG,11
61010,Which,PER,2
61019,Whitehall,LOC,1
61020,Whitehall,PER,1
61037,Widzew Lodz,ORG,2
61038,Widzew Lodz,PER,1
61049,Wijk,LOC,2
61050,Wijk,ORG,1
61051,Wijk,PER,6
61052,Wiklar,ORG,9
61053,Wiklar,PER,3
61073,Wilkins,ORG,1
61074,Wilkins,PER,8
61111,Williams,ORG,3
61112,Williams,PER,13
61137,Wimbledon,LOC,8
61138,Wimbledon,ORG,7
61142,Windows,ORG,2
61143,Windows,PER,2
61145,Windsor,LOC,1
61146,Windsor,ORG,5
61154,Winnipeg,LOC,10
61155,Winnipeg,ORG,9
61166,Winum E,ORG,3
61167,Winum E,PER,1
61170,Wiru,LOC,2
61171,Wiru,ORG,3
61172,Wiru,PER,1
61202,Wolf,ORG,1
61203,Wolf,PER,2
61215,Wolfsburg,LOC,2
61216,Wolfsburg,PER,1
61219,Wolny,LOC,1
61220,Wolny,PER,1
61234,Wooter,ORG,1
61235,Wooter,PER,1
61241,World Cupil,ORG,2
61242,World Cupil,PER,2
61247,Worldloppet,LOC,2
61248,Worldloppet,PER,2
61257,Woyzeck,LOC,2
61258,Woyzeck,ORG,1
61259,Woyzeck,PER,15
61283,Wynot,ORG,1
61284,Wynot,PER,8
61308,Xedos,LOC,1
61309,Xedos,ORG,2
61310,Xedos,PER,2
61314,Xia Lin Ni,ORG,2
61315,Xia Lin Ni,PER,1
61318,Xiaoshuang Li,ORG,1
61319,Xiaoshuang Li,PER,3
61323,Xinhua,ORG,10
61324,Xinhua,PER,1
61331,Xviii,ORG,2
61332,Xviii,PER,1
61338,Y. Klein,LOC,1
61339,Y. Klein,PER,1
61347,Yahaya,ORG,1
61348,Yahaya,PER,1
61354,Yalouz,LOC,1
61355,Yalouz,ORG,1
61356,Yalouz,PER,2
61357,Yamaha,LOC,2
61358,Yamaha,ORG,2
61359,Yamaha,PER,2
61396,Yedioth Ahronoth,ORG,5
61397,Yedioth Ahronoth,PER,1
61441,York,LOC,8
61442,York,PER,5
61444,Yorkshire Water,ORG,2
61445,Yorkshire Water,PER,1
61465,Yu Yin-shih,ORG,1
61466,Yu Yin-shih,PER,2
